Original Sentence,Modified Sentence,Modification Type,semantic_relationship
"According to Australia's Attorney-General Mark Dreyfus the new guidelines will make it easier for people to establish or change their sex or gender in personal records held by federal government departments and agencies.","Australia's attorney general Mark Drewus said the new guidelines make it easier for people to establish or change their sex or gender on personal records held by departments and agencies of the federal government.","antonym","Predicted Relationship: entailment with 99.77% confidence."
"He said: 'We recognise individuals may identify, and be recognised within the community, as a gender other than the gender they were assigned at birth or during infancy, or as an indeterminate gender.",""We recognize that individuals can be identified as genders other than those assigned to them at birth and that they are recognized as genders undetermined in the community."","RD","Predicted Relationship: entailment with 99.82% confidence."
"He said: 'We recognise individuals may identify, and be recognised within the community, as a gender other than the gender they were assigned at birth or during infancy, or as an indeterminate gender.","He recited that we recognize that individuals can be identified as genders other than those assigned to them at birth and that they are recognized as genders undetermined in communities.","hypernym","Predicted Relationship: entailment with 99.88% confidence."
"He said: 'We recognise individuals may identify, and be recognised within the community, as a gender other than the gender they were assigned at birth or during infancy, or as an indeterminate gender.",""We recognize that individuals can be identified as genders other than those assigned to them at birth and that they are recognized as genders undetermined in the community" he said.","polarity_negation","Predicted Relationship: entailment with 99.82% confidence."
"He said: 'We recognise individuals may identify, and be recognised within the community, as a gender other than the gender they were assigned at birth or during infancy, or as an indeterminate gender.","He said it was recognized that individuals can be identified as genders other than those assigned to them at birth and are recognized as genders within a community that we do not determine.","RS","Predicted Relationship: entailment with 99.50% confidence."
"He said: 'We recognise individuals may identify, and be recognised within the community, as a gender other than the gender they were assigned at birth or during infancy, or as an indeterminate gender.",""We recognize that common genders can be identified and recognized in communities as genders other than those assigned to them at birth" he said.","antonym","Predicted Relationship: entailment with 56.50% confidence."
"If an Australian wants to change the gender entry on their personal record, the government will now accept a statement from their doctor or psychologist, a valid Australian passport or a state or territory birth certificate or other document which shows their preferred status.","Now the government will accept Australian doctors or psychologists' statements on Australian passports or state-of-the-territory birth certificates or other documents showing their preferred status if they want to change their gender entry on their personal record.","RD","Predicted Relationship: entailment with 99.96% confidence."
"If an Australian wants to change the gender entry on their personal record, the government will now accept a statement from their doctor or psychologist, a valid Australian passport or a state or territory birth certificate or other document which shows their preferred status.","Now the government accepts a valid Australian passport a state or territory birth written document or other document showing the preferred status of an Australian if the Australian wants to change his gender entry on his personal record.","hypernym","Predicted Relationship: entailment with 99.91% confidence."
"If an Australian wants to change the gender entry on their personal record, the government will now accept a statement from their doctor or psychologist, a valid Australian passport or a state or territory birth certificate or other document which shows their preferred status.","Now the government will accept if an Australian doctor or psychologist wants to change his gender entry on his personal record an Australian passport without valid validity a state or territory birth certificate or other document showing his preferred status.","polarity_negation","Predicted Relationship: contradiction with 99.91% confidence."
"If an Australian wants to change the gender entry on their personal record, the government will now accept a statement from their doctor or psychologist, a valid Australian passport or a state or territory birth certificate or other document which shows their preferred status.","Now the government accepts a statement by a territory doctor or psychologist if a territory doctor wants to change gender in his personal record a valid Australian passport a state birth certificate or other document showing a preference for the territory.","RS","Predicted Relationship: neutral with 61.06% confidence."
"If an Australian wants to change the gender entry on their personal record, the government will now accept a statement from their doctor or psychologist, a valid Australian passport or a state or territory birth certificate or other document which shows their preferred status.","Now the government will accept Australian doctors or psychologists' statements on Australian passports or state-of-the-territories birth certificates or other documents showing their preferred status if they want to change their gender dropout on their personal record.","antonym","Predicted Relationship: entailment with 98.13% confidence."
"Mr Dreyfus said:'Transgender and intersex people in Australia face many issues trying to ensure the gender status on their personal records matches the gender they live and how they are recognised by the community.","Mr Drewfus said transgender and intersex people in Australia are facing the issue by trying to ensure their gender status on their personal record matches the gender of their life and how the community recognises them.","RD","Predicted Relationship: entailment with 99.88% confidence."
"Mr Dreyfus said:'Transgender and intersex people in Australia face many issues trying to ensure the gender status on their personal records matches the gender they live and how they are recognised by the community.","Mr Drewfus said transgender and intersex people in Australia face many issues by trying to ensure gender status on their personal record matches genders alive and recognized by the community.","hypernym","Predicted Relationship: entailment with 99.85% confidence."
"Mr Dreyfus said:'Transgender and intersex people in Australia face many issues trying to ensure the gender status on their personal records matches the gender they live and how they are recognised by the community.","Mr Drewfus said transgender and intersex people in Australia face many issues by trying to ensure gender status on their personal record matches genders they do not live in and how they are recognised by the community.","polarity_negation","Predicted Relationship: contradiction with 99.76% confidence."
"Mr Dreyfus said:'Transgender and intersex people in Australia face many issues trying to ensure the gender status on their personal records matches the gender they live and how they are recognised by the community.","Mr Drewfus said that community and intersex people in Australia face many issues by trying to ensure that gender status on their personal record matches gender gender in their lives and how transgender people are recognised.","RS","Predicted Relationship: entailment with 91.84% confidence."
"Mr Dreyfus said:'Transgender and intersex people in Australia face many issues trying to ensure the gender status on their personal records matches the gender they live and how they are recognised by the community.","Mr Drewfus said transgender and intersex people in Australia face many issues by trying to ensure gender status in their impersonal record matches gender in their lives and how they are recognized by the community.","antonym","Predicted Relationship: entailment with 99.83% confidence."
"Jailed: Gordon Leighton who admitted sexually abusing a child and then had his wrongdoing covered up by the church .","Gordon Leighton was jailed for admitting to child sexual abuse and then having the church cover up what he did.","RD","Predicted Relationship: entailment with 99.81% confidence."
"Jailed: Gordon Leighton who admitted sexually abusing a child and then had his wrongdoing covered up by the church .","Gordon Leighton was jailed for admitting to child sexual abuse and then having the church cover up what he had done wrong.","hypernym","Predicted Relationship: entailment with 99.82% confidence."
"Jailed: Gordon Leighton who admitted sexually abusing a child and then had his wrongdoing covered up by the church .","Gordon Leighton was jailed for admitting to child sexual abuse and then having the church not cover up what he had done wrong.","polarity_negation","Predicted Relationship: contradiction with 98.33% confidence."
"Jailed: Gordon Leighton who admitted sexually abusing a child and then had his wrongdoing covered up by the church .","Gordon Leighton was jailed for admitting to child sexual abuse and then having his wrongdoing covered up in church.","RS","Predicted Relationship: entailment with 99.84% confidence."
"Jailed: Gordon Leighton who admitted sexually abusing a child and then had his wrongdoing covered up by the church .","Gordon Leighton was jailed for admitting to child sexual abuse and then lacked church cover-ups of what he had done wrong.","antonym","Predicted Relationship: entailment with 49.84% confidence."
"A Jehovah’s Witness who sexually abused a child and then had his wrongdoing covered up by the church has been jailed for 13 years.","Jehaviour's witches who abused children through sex and then covered up what they had done wrong were jailed for 13 years.","RD","Predicted Relationship: entailment with 99.84% confidence."
"A Jehovah’s Witness who sexually abused a child and then had his wrongdoing covered up by the church has been jailed for 13 years.","Jehaviour's Witness members who abused children in their own category and then covered up what they had done wrong were jailed for 13 years.","hypernym","Predicted Relationship: entailment with 95.04% confidence."
"A Jehovah’s Witness who sexually abused a child and then had his wrongdoing covered up by the church has been jailed for 13 years.","Jehaviour's Unwitness members who abused children through sex and then covered up what they had done wrong were jailed for 13 years.","polarity_negation","Predicted Relationship: entailment with 98.60% confidence."
"A Jehovah’s Witness who sexually abused a child and then had his wrongdoing covered up by the church has been jailed for 13 years.","Jehaviour's Witness members who abused children through sex and covered up what they had done wrong were jailed for 13 years then.","RS","Predicted Relationship: entailment with 99.80% confidence."
"A Jehovah’s Witness who sexually abused a child and then had his wrongdoing covered up by the church has been jailed for 13 years.","Jehaviour's Witness members who abused parents through sexual relations and then covered up what they had done wrong were jailed for 13 years.","antonym","Predicted Relationship: contradiction with 99.87% confidence."
"Gordon Leighton, 53, admitted sexually abusing a child when he was confronted with the allegations by church elders at Washington, Tyne and Wear.","Gordon Leighton 53 admitted to sexually abusing children when confronted with the allegations by church elders in Washington Tyne and District.","RD","Predicted Relationship: entailment with 93.64% confidence."
"Gordon Leighton, 53, admitted sexually abusing a child when he was confronted with the allegations by church elders at Washington, Tyne and Wear.","Gordon Leighton 53 admitted to child-behavioral abuse when confronted with the allegations by church elders in Washington Tyne and Wear.","hypernym","Predicted Relationship: contradiction with 96.78% confidence."
"Gordon Leighton, 53, admitted sexually abusing a child when he was confronted with the allegations by church elders at Washington, Tyne and Wear.","Gordon Leighton 53 admitted to not having sex with children when confronted with the allegations by church elders in Washington Tyne and Wear.","polarity_negation","Predicted Relationship: contradiction with 99.94% confidence."
"Gordon Leighton, 53, admitted sexually abusing a child when he was confronted with the allegations by church elders at Washington, Tyne and Wear.","Gordon Leighton 53 admitted to sexually abusing children when confronted with the allegations by church leaders in Washington Tyne Wear elders.","RS","Predicted Relationship: entailment with 99.36% confidence."
"Gordon Leighton, 53, admitted sexually abusing a child when he was confronted with the allegations by church elders at Washington, Tyne and Wear.","Gordon Leighton 53 admitted to sexually abusing his parents when confronted with the allegations by church elders in Washington Tyne and Wear.","antonym","Predicted Relationship: contradiction with 99.89% confidence."
"The elders knew about the 53-year-old’s admissions for three years but refused to co-operate with the criminal investigation, and said what they had heard was confidential.","The elder refused to cooperate with the investigation and said what he heard was confidential but he knew the 53-year-old had admitted during that time.","RD","Predicted Relationship: entailment with 99.64% confidence."
"The elders knew about the 53-year-old’s admissions for three years but refused to co-operate with the criminal investigation, and said what they had heard was confidential.","The elder refused to cooperate in the investigation into the crime and said the concerns he heard were confidential but he knew the 53-year-old had admitted during that time.","hypernym","Predicted Relationship: entailment with 99.76% confidence."
"The elders knew about the 53-year-old’s admissions for three years but refused to co-operate with the criminal investigation, and said what they had heard was confidential.","The elders did not refuse to cooperate in the investigation into the crime and said what they heard was confidential but they knew the 53-year-old had admitted during that time.","polarity_negation","Predicted Relationship: contradiction with 85.03% confidence."
"The elders knew about the 53-year-old’s admissions for three years but refused to co-operate with the criminal investigation, and said what they had heard was confidential.","The elder refused to cooperate with the 53-year-old investigation and said what he heard was confidential but he knew for a period of time that a criminal had admitted.","RS","Predicted Relationship: entailment with 99.61% confidence."
"The elders knew about the 53-year-old’s admissions for three years but refused to co-operate with the criminal investigation, and said what they had heard was confidential.","The elders allowed to cooperate in criminal investigations and said what they heard was confidential but they knew the 53-year-old had admitted during that time.","antonym","Predicted Relationship: entailment with 87.71% confidence."
"Leighton hit the headlines in the 1990s when his wife Yvonne, 28, died after refusing a blood transfusion after childbirth on religious grounds.","Leighton hit in the 1990s when his 28-year-old wife Yvonne died of refusing to transfuse her blood after birth on religious grounds.","RD","Predicted Relationship: entailment with 98.46% confidence."
"Leighton hit the headlines in the 1990s when his wife Yvonne, 28, died after refusing a blood transfusion after childbirth on religious grounds.","Leighton hit headlines in the 1990s when his 28-year-old wife Yvonne died of refusing to transfuse her blood after birth for religious gain.","hypernym","Predicted Relationship: entailment with 86.97% confidence."
"Leighton hit the headlines in the 1990s when his wife Yvonne, 28, died after refusing a blood transfusion after childbirth on religious grounds.","Leighton hit headlines in the 1990s when his 28-year-old wife Yvonne died of a refusal to transfuse her blood after birth on religious grounds.","polarity_negation","Predicted Relationship: entailment with 98.67% confidence."
"Leighton hit the headlines in the 1990s when his wife Yvonne, 28, died after refusing a blood transfusion after childbirth on religious grounds.","Leighton hit headlines in the 1990s when his wife Yvonne died at age 28 from refusing to transfuse her blood after birth on religious grounds.","RS","Predicted Relationship: entailment with 98.84% confidence."
"Leighton hit the headlines in the 1990s when his wife Yvonne, 28, died after refusing a blood transfusion after childbirth on religious grounds.","Leighton hit headlines in the 1990s when his 28-year-old wife Yvonne died of allowing her to transfuse blood after birth on religious grounds.","antonym","Predicted Relationship: contradiction with 94.81% confidence."
"Judge Penny Moreland said that he had subjected his victim to 'untold damage' as she sentenced him at Newcastle Crown Court today.","When he was sentenced today at the Newcastle Crown Court Mr Moreland said he had subjected his victims to untold damage.","RD","Predicted Relationship: contradiction with 80.70% confidence."
"Judge Penny Moreland said that he had subjected his victim to 'untold damage' as she sentenced him at Newcastle Crown Court today.","When he was sentenced today at the Newcastle Crown Court settler Penny Moreland said he had subjected his victims to untold damage.","hypernym","Predicted Relationship: entailment with 99.86% confidence."
"Judge Penny Moreland said that he had subjected his victim to 'untold damage' as she sentenced him at Newcastle Crown Court today.","Judge Penny Moreland said today in his sentencing at the Newcastle Crown Court that he had subjected his victims to untold damage.","polarity_negation","Predicted Relationship: entailment with 99.82% confidence."
"Judge Penny Moreland said that he had subjected his victim to 'untold damage' as she sentenced him at Newcastle Crown Court today.","Judge Penny Moreland said today in his sentence at the Crown Court that he had subjected his victims to untold damage.","RS","Predicted Relationship: entailment with 99.74% confidence."
"Judge Penny Moreland said that he had subjected his victim to 'untold damage' as she sentenced him at Newcastle Crown Court today.","Refused judge Penny Moreland said in his sentencing today at the Newcastle Crown Court that he had subjected his victims to untold damage.","antonym","Predicted Relationship: entailment with 98.84% confidence."
"The defendant was found guilty of two charges of indecency with a child and six of indecent assault after a trial.","After his trial the defendant was found guilty of two charges of indecency to the child and indecent assault.","RD","Predicted Relationship: entailment with 99.43% confidence."
"The defendant was found guilty of two charges of indecency with a child and six of indecent assault after a trial.","After his trial the defendant was found shamefaced with two charges of child indecency and six charges of indecent assault.","hypernym","Predicted Relationship: entailment with 52.46% confidence."
"The defendant was found guilty of two charges of indecency with a child and six of indecent assault after a trial.","After the trial the defendants were found not guilty of two charges of child indecency and six charges of indecent assault.","polarity_negation","Predicted Relationship: contradiction with 99.88% confidence."
"The defendant was found guilty of two charges of indecency with a child and six of indecent assault after a trial.","After his trial the defendant was found guilty of two counts of indecency to six children and one count of indecent assault.","RS","Predicted Relationship: contradiction with 99.76% confidence."
"The defendant was found guilty of two charges of indecency with a child and six of indecent assault after a trial.","After his trial the defendant was found innocent on 2 counts of child indecency and 6 counts of indecent assault.","antonym","Predicted Relationship: contradiction with 99.92% confidence."
"Prosecutor Katherine Dunn told the court it was in 2009 the victim, who is now an adult, broke her silence about what Leighton had done to her.","Prosecutors Katherine Dunn told the court that in 2009 an adult had broken his silence about what Leighton was doing to him.","RD","Predicted Relationship: contradiction with 99.28% confidence."
"Prosecutor Katherine Dunn told the court it was in 2009 the victim, who is now an adult, broke her silence about what Leighton had done to her.","Prosecutor Katherine Dunn told the court that the victim now an adult happened to be in silence about what Leighton had done to him in 2009.","hypernym","Predicted Relationship: contradiction with 99.23% confidence."
"Prosecutor Katherine Dunn told the court it was in 2009 the victim, who is now an adult, broke her silence about what Leighton had done to her.","Prosecutor Katherine Dunn told no court that the victim now an adult broke her silence in 2009 about what Leighton had done to her.","polarity_negation","Predicted Relationship: contradiction with 90.74% confidence."
"Prosecutor Katherine Dunn told the court it was in 2009 the victim, who is now an adult, broke her silence about what Leighton had done to her.","Prosecutors now told the court that the victim a Katherine adult broke her silence about what Leighton had done to her in 2009.","RS","Predicted Relationship: entailment with 85.08% confidence."
"Prosecutor Katherine Dunn told the court it was in 2009 the victim, who is now an adult, broke her silence about what Leighton had done to her.","Prosecutors Katherine Dunn told the court that in 2009 a juvenile victim broke his silence about what Leighton had done to him.","antonym","Predicted Relationship: contradiction with 99.91% confidence."
"The court heard that at a special meeting at Lambton Kingdom Hall aimed at 'keeping the congregation clean', Leighton 'admitted sexual abuse' and made excuses for his vile behaviour.","The court heard that Leighton admitted sexual abuse and excused vile behaviour at a special meeting aimed at keeping the building clean.","RD","Predicted Relationship: entailment with 92.43% confidence."
"The court heard that at a special meeting at Lambton Kingdom Hall aimed at 'keeping the congregation clean', Leighton 'admitted sexual abuse' and made excuses for his vile behaviour.","The court heard that Leighton admitted sexual abuse and excused vile behaviour at a special convergence at Lambton Kingdom Hall aimed at keeping the congregation clean.","hypernym","Predicted Relationship: entailment with 99.84% confidence."
"The court heard that at a special meeting at Lambton Kingdom Hall aimed at 'keeping the congregation clean', Leighton 'admitted sexual abuse' and made excuses for his vile behaviour.","The court did not hear Leighton admitting sexual abuse and exclaiming vile behaviour at a special meeting at Lambton King Hall aimed at keeping the congregation clean.","polarity_negation","Predicted Relationship: contradiction with 99.85% confidence."
"The court heard that at a special meeting at Lambton Kingdom Hall aimed at 'keeping the congregation clean', Leighton 'admitted sexual abuse' and made excuses for his vile behaviour.","Kingdom has heard Leighton admit sexual abuse and excuse vile behaviour at a special meeting in Lambton Hall court aimed at keeping the congregation clean.","RS","Predicted Relationship: entailment with 90.39% confidence."
"The court heard that at a special meeting at Lambton Kingdom Hall aimed at 'keeping the congregation clean', Leighton 'admitted sexual abuse' and made excuses for his vile behaviour.","The court heard that Leighton admitted sexual abuse and made excuses for his vile misbehaviour at a special meeting in Lambton King's Hall aimed at keeping the congregation clean.","antonym","Predicted Relationship: entailment with 81.81% confidence."
"Miss Dunn said: 'The elders conducted their own investigation.","The elders are conducting an investigation Miss said.","RD","Predicted Relationship: entailment with 97.55% confidence."
"Miss Dunn said: 'The elders conducted their own investigation.","The elders were conducting canvassing Miss Dunn said.","hypernym","Predicted Relationship: contradiction with 82.35% confidence."
"Miss Dunn said: 'The elders conducted their own investigation.","The elders are conducting no investigations Miss Dunn said.","polarity_negation","Predicted Relationship: contradiction with 99.96% confidence."
"Miss Dunn said: 'The elders conducted their own investigation.","The elders are conducting an investigation Miss Dunn said.","RS","Predicted Relationship: entailment with 96.48% confidence."
"Miss Dunn said: 'The elders conducted their own investigation.","The elders are conducting an investigation Miss Dunn said.","antonym","Predicted Relationship: entailment with 96.48% confidence."
"A meeting was arranged and the defendant was confronted with the allegations.","Arrangement and confronting the defendants with the allegations.","RD","Predicted Relationship: entailment with 97.98% confidence."
"A meeting was arranged and the defendant was confronted with the allegations.","Arranged a cope and confronted the defendants with the allegations.","hypernym","Predicted Relationship: entailment with 98.06% confidence."
"A meeting was arranged and the defendant was confronted with the allegations.","Arranged a meeting and confronted the defendants about the allegations that were not made.","polarity_negation","Predicted Relationship: contradiction with 66.15% confidence."
"A meeting was arranged and the defendant was confronted with the allegations.","The alleged arrangements were made and the defendants were confronted at the meeting.","RS","Predicted Relationship: neutral with 82.31% confidence."
"A meeting was arranged and the defendant was confronted with the allegations.","Arranged divergences and confronted the defendants with the allegations.","antonym","Predicted Relationship: entailment with 65.48% confidence."
"The court heard Leighton, of Washington, refused to answer any questions when interviewed by detectives and claimed his confession at the meeting was limited to reading pornographic material.","The court heard that Lee from Washington refused to answer any questions during an interview with the person and claimed that his confessions at the meeting were limited to reading pornographic material.","RD","Predicted Relationship: entailment with 99.61% confidence."
"The court heard Leighton, of Washington, refused to answer any questions when interviewed by detectives and claimed his confession at the meeting was limited to reading pornographic material.","The court heard that Leighton of Washington refused to answer any questions during a detective interview and claimed that his confessions in the adjoinings were limited to reading pornographic material.","hypernym","Predicted Relationship: neutral with 71.87% confidence."
"The court heard Leighton, of Washington, refused to answer any questions when interviewed by detectives and claimed his confession at the meeting was limited to reading pornographic material.","The court heard that Lee from Washington refused to answer any questions during an interview with an unidentified detective and claimed that his confessions at the meeting were limited to reading pornographic material.","polarity_negation","Predicted Relationship: neutral with 88.32% confidence."
"The court heard Leighton, of Washington, refused to answer any questions when interviewed by detectives and claimed his confession at the meeting was limited to reading pornographic material.","Washington heard that Leighton a court-appointed lawyer refused to answer any questions during a detective interview with him and claimed that his confessions at the meeting were limited to reading pornographic material.","RS","Predicted Relationship: neutral with 98.60% confidence."
"The court heard Leighton, of Washington, refused to answer any questions when interviewed by detectives and claimed his confession at the meeting was limited to reading pornographic material.","The court heard that Leighton of Washington refused to answer any questions during an interview with an abstinent detective and claimed that his confessions at the meeting were limited to reading pornographic material.","antonym","Predicted Relationship: neutral with 99.81% confidence."
"Throughout the six-day trial Leighton, a Jehovah’s Witness ministerial servant, denied all the allegations against him and denied he had confessed to the elders.","Throughout his six-day trial Leighton's Jehaviourist Witch minister serving in the ministry denied all allegations and denied confession.","RD","Predicted Relationship: entailment with 99.89% confidence."
"Throughout the six-day trial Leighton, a Jehovah’s Witness ministerial servant, denied all the allegations against him and denied he had confessed to the elders.","Leighton's Jehaviourist Witch minister serving in the ministry denied all allegations and contradicted his elder confession throughout his six-day trial.","hypernym","Predicted Relationship: entailment with 98.36% confidence."
"Throughout the six-day trial Leighton, a Jehovah’s Witness ministerial servant, denied all the allegations against him and denied he had confessed to the elders.","Throughout his six-day trial Leighton's non-serving minister with Jehaviourist Thoughtness denied all allegations and denied his elder confession.","polarity_negation","Predicted Relationship: contradiction with 99.68% confidence."
"Throughout the six-day trial Leighton, a Jehovah’s Witness ministerial servant, denied all the allegations against him and denied he had confessed to the elders.","Leighton's minister and Jehaviourist elders minister served in the ministry denied all allegations and denied witness throughout his six-day trial.","RS","Predicted Relationship: entailment with 44.46% confidence."
"Throughout the six-day trial Leighton, a Jehovah’s Witness ministerial servant, denied all the allegations against him and denied he had confessed to the elders.","Throughout his six-day trial Leighton's Jehaviourist Witch minister served as an admission to all the allegations and denied the elder's confession.","antonym","Predicted Relationship: contradiction with 99.86% confidence."
"Leighton, who has since been expelled from the church, had also denied unrelated assault charges of child cruelty, grievous bodily harm and actual bodily harm, which he was found guilty of.","Leighton who has since been expelled from the church also denied the assault charges which are related to the found guilty of grievous bodily cruelty to children and bodily harm.","RD","Predicted Relationship: entailment with 57.26% confidence."
"Leighton, who has since been expelled from the church, had also denied unrelated assault charges of child cruelty, grievous bodily harm and actual bodily harm, which he was found guilty of.","Leighton who has since been expelled from the church also traversed unrelated assault charges for grievous bodily cruelty to children and actual bodily harm which he was found guilty of.","hypernym","Predicted Relationship: entailment with 99.42% confidence."
"Leighton, who has since been expelled from the church, had also denied unrelated assault charges of child cruelty, grievous bodily harm and actual bodily harm, which he was found guilty of.","Leighton who has since been expelled from the church also denied the assault charges which are related to unconstitutional grievous bodily cruelty to children and actual bodily harm.","polarity_negation","Predicted Relationship: neutral with 73.44% confidence."
"Leighton, who has since been expelled from the church, had also denied unrelated assault charges of child cruelty, grievous bodily harm and actual bodily harm, which he was found guilty of.","Leighton who has since been expelled from the church also denied the assault charges which are unrelated to the grievous bodily cruelty to children and the found bodily harm that Leighton was actually guilty of.","RS","Predicted Relationship: entailment with 99.72% confidence."
"Leighton, who has since been expelled from the church, had also denied unrelated assault charges of child cruelty, grievous bodily harm and actual bodily harm, which he was found guilty of.","Leighton who has since been expelled from the church also denied the assault was related to the found guilty of grievous bodily cruelty to children and actual bodily harm.","antonym","Predicted Relationship: entailment with 97.85% confidence."
"Sentencing: Judge Penny Moreland gave Leighton 13 years behind bars when he appeared before Newcastle Crown Court today .","Judge Moreland sentenced Leighton to 13 years behind bars today while he appeared before the Newcastle Crown Court.","RD","Predicted Relationship: entailment with 99.94% confidence."
"Sentencing: Judge Penny Moreland gave Leighton 13 years behind bars when he appeared before Newcastle Crown Court today .","Judge Penny Moreland sentenced Leighton to 13 years behind bars today while he appeared before the Newcastle Crown Court.","hypernym","Predicted Relationship: entailment with 99.95% confidence."
"Sentencing: Judge Penny Moreland gave Leighton 13 years behind bars when he appeared before Newcastle Crown Court today .","Judge Penny Moreland sentenced Leighton to 13 years behind bars when he appeared before the Newcastle Crown Court today - not today.","polarity_negation","Predicted Relationship: entailment with 55.71% confidence."
"Sentencing: Judge Penny Moreland gave Leighton 13 years behind bars when he appeared before Newcastle Crown Court today .","Judge Penny Moreland sentenced Leighton to 13 years behind bars today while he appeared before the Newcastle Crown Court.","RS","Predicted Relationship: entailment with 99.95% confidence."
"Sentencing: Judge Penny Moreland gave Leighton 13 years behind bars when he appeared before Newcastle Crown Court today .","Leighton was acquitted by judge Penny Moreland for 13 years behind bars when he appeared before the Newcastle Crown Court today.","antonym","Predicted Relationship: contradiction with 93.56% confidence."
"Throughout the criminal investigation, church elders Simon Preyser, Harry Logan and David Scott refused to make statements about Leighton’s confession, keeping their stance when the case was brought before Newcastle Crown Court.","Simon Preyser Harry Logan and David Scott church elders refused to state Leighton had confessed throughout the investigation into the crime keeping their stands when the case was brought before the Newcastle Court.","RD","Predicted Relationship: entailment with 99.82% confidence."
"Throughout the criminal investigation, church elders Simon Preyser, Harry Logan and David Scott refused to make statements about Leighton’s confession, keeping their stance when the case was brought before Newcastle Crown Court.","Simon Preyser Harry Logan and David Scott of the body's elders refused to state Leighton had confessed throughout the investigation into the crime keeping their stands when the case was brought before the Newcastle Crown Court.","hypernym","Predicted Relationship: entailment with 99.89% confidence."
"Throughout the criminal investigation, church elders Simon Preyser, Harry Logan and David Scott refused to make statements about Leighton’s confession, keeping their stance when the case was brought before Newcastle Crown Court.","Simon Preyser Harry Logan and David Scott church elders refused to state Leighton had confessed throughout the investigation into the crime keeping their stands when the case was brought before a non-Newcastle Crown Court.","polarity_negation","Predicted Relationship: neutral with 63.84% confidence."
"Throughout the criminal investigation, church elders Simon Preyser, Harry Logan and David Scott refused to make statements about Leighton’s confession, keeping their stance when the case was brought before Newcastle Crown Court.","Harry's church brothers Simon Preyser Logan elders and David Scott refused to state Leighton had confessed throughout the investigation into the crime keeping their stand when the case was brought before the Newcastle Crown Court.","RS","Predicted Relationship: neutral with 93.96% confidence."
"Throughout the criminal investigation, church elders Simon Preyser, Harry Logan and David Scott refused to make statements about Leighton’s confession, keeping their stance when the case was brought before Newcastle Crown Court.","Simon Preyser Harry Logan and David Scott church elders accepted a statement throughout the investigation into the crime keeping their stands when the case was brought before the Newcastle Crown Court.","antonym","Predicted Relationship: contradiction with 99.94% confidence."
"Each was then issued a witness summons which they launched a court battle against, but they were ordered to testify by Judge Penny Moreland after months of legal wrangling.","After months of legal wrangling Moreland ordered them each to testify but then a summons of witnesses was issued to them launching a court battle.","RD","Predicted Relationship: entailment with 99.92% confidence."
"Each was then issued a witness summons which they launched a court battle against, but they were ordered to testify by Judge Penny Moreland after months of legal wrangling.","After months of legal wrangling Judge Penny Moreland ordered them each to testify but then a witness summons them to launch an entourage battle.","hypernym","Predicted Relationship: entailment with 97.60% confidence."
"Each was then issued a witness summons which they launched a court battle against, but they were ordered to testify by Judge Penny Moreland after months of legal wrangling.","After months of legal wrangling Judge Penny Moreland ordered them each to testify but then a witness summons was issued to them launching a court battle.","polarity_negation","Predicted Relationship: entailment with 99.92% confidence."
"Each was then issued a witness summons which they launched a court battle against, but they were ordered to testify by Judge Penny Moreland after months of legal wrangling.","After months of legal wrangling then-Penny Moreland ordered them each to testify but at the time of the judgment a witness summons was issued to them launching a court battle.","RS","Predicted Relationship: entailment with 99.79% confidence."
"Each was then issued a witness summons which they launched a court battle against, but they were ordered to testify by Judge Penny Moreland after months of legal wrangling.","Judge Penny Moreland ordered them each to testify after months of legal wrangling but then issued a summons to witnesses to launch a court battle against them.","antonym","Predicted Relationship: contradiction with 82.13% confidence."
"Their barrister Richard Daniels said the men had a 'duty to God' not to breach confidence.",""For God men must not breach confidence" said Barrister Daniels.","RD","Predicted Relationship: entailment with 99.62% confidence."
"Their barrister Richard Daniels said the men had a 'duty to God' not to breach confidence.",""For God men must not breach confidence" said barrister Richard Daniels.","hypernym","Predicted Relationship: entailment with 99.69% confidence."
"Their barrister Richard Daniels said the men had a 'duty to God' not to breach confidence.",""For God men must not breach confidence" said barrister Richard Daniels.","polarity_negation","Predicted Relationship: entailment with 99.69% confidence."
"Their barrister Richard Daniels said the men had a 'duty to God' not to breach confidence.",""For Daniels a man must not breach confidence" said Richard God.","RS","Predicted Relationship: contradiction with 93.11% confidence."
"Their barrister Richard Daniels said the men had a 'duty to God' not to breach confidence.",""For God men must not breach the diffident" said barrister Richard Daniels.","antonym","Predicted Relationship: entailment with 99.40% confidence."
"Leighton was also given a sexual offences prevention order and was ordered to sign the sex offenders’ register for life.","Also given to the name an order to prevent sexual offenses and to sign a lifelong registration with the person who has the offense.","RD","Predicted Relationship: entailment with 75.94% confidence."
"Leighton was also given a sexual offences prevention order and was ordered to sign the sex offenders’ register for life.","Leighton was also given an order to prevent sexual arousal and was ordered to sign a sexual offender's register for life.","hypernym","Predicted Relationship: neutral with 81.39% confidence."
"Leighton was also given a sexual offences prevention order and was ordered to sign the sex offenders’ register for life.","Leighton was also given a preventive order against sexual offenses and was ordered to sign a sexual offender registration form for life.","polarity_negation","Predicted Relationship: entailment with 99.90% confidence."
"Leighton was also given a sexual offences prevention order and was ordered to sign the sex offenders’ register for life.","Leighton was also given a preventive order against sexual offenses and ordered to sign a life offenders registration for sex.","RS","Predicted Relationship: entailment with 99.93% confidence."
