Original Sentence,Modified Sentence,Modification Type,semantic_relationship
"YouTube bills it as a 'video discovery experiment' - it also has videogame-like elements, where users earn points for accurately predicting favourites.","Also youtube has not billed it as a video discovery experiment and has elements like a video game where users earn points for accurately predicating favorites.","polarity_negation","Predicted Relationship: contradiction with 99.66% confidence."
"YouTube bills it as a 'video discovery experiment' - it also has videogame-like elements, where users earn points for accurately predicting favourites.","Also favorite bills it as a video discovery experiment and has elements like a video game where the user earns points for accurately predicting YouTube.","RS","Predicted Relationship: contradiction with 97.04% confidence."
"YouTube bills it as a 'video discovery experiment' - it also has videogame-like elements, where users earn points for accurately predicting favourites.","YouTube also billed it as a video discovery experiment and has elements similar to video games where users earn points for inaccurate prediction of favorite.","antonym","Predicted Relationship: contradiction with 99.74% confidence."
"YouTube's Slam lets users vote for their favourite comedy, music and viral videos of the week - another TV-like element which will help YouTube compete with other TV providers .","YouTube's slam another television element that helps it compete with other TV providers let users vote for their favorite comedy music and video featured this week.","RD","Predicted Relationship: entailment with 99.46% confidence."
"YouTube's Slam lets users vote for their favourite comedy, music and viral videos of the week - another TV-like element which will help YouTube compete with other TV providers .","YouTube's slam another television element that helps it compete with other TV providers let users vote for their favorite comedy music and viral videos featured this week.","hypernym","Predicted Relationship: entailment with 99.76% confidence."
"YouTube's Slam lets users vote for their favourite comedy, music and viral videos of the week - another TV-like element which will help YouTube compete with other TV providers .","YouTube's slam another television element that helps it compete with other TV providers let non-users vote for their favorite comedy music and viral videos featured this week.","polarity_negation","Predicted Relationship: contradiction with 57.46% confidence."
"YouTube's Slam lets users vote for their favourite comedy, music and viral videos of the week - another TV-like element which will help YouTube compete with other TV providers .","YouTube's comedy slam with an element of television that helps it compete with other TV providers let users vote for another favorite music and viral video featured this week.","RS","Predicted Relationship: entailment with 99.46% confidence."
"YouTube's Slam lets users vote for their favourite comedy, music and viral videos of the week - another TV-like element which will help YouTube compete with other TV providers .","YouTube's slam another television element that helps it compete with the same TV providers let users vote for comedy music they like and viral videos featured this week.","antonym","Predicted Relationship: entailment with 99.68% confidence."
"said the official YouTube blog this week.","The official blog on youtube said this week:","RD","Predicted Relationship: entailment with 99.90% confidence."
"said the official YouTube blog this week.","According to the official YouTube diary this week:","hypernym","Predicted Relationship: entailment with 99.90% confidence."
"said the official YouTube blog this week.","This week the official blog on youtube isn't saying.","polarity_negation","Predicted Relationship: contradiction with 99.94% confidence."
"said the official YouTube blog this week.","Official blog on this week - YouTube","RS","Predicted Relationship: entailment with 99.52% confidence."
"said the official YouTube blog this week.","According to an unofficial YouTube blog this week:","antonym","Predicted Relationship: contradiction with 99.95% confidence."
"The move is another unusual shift for YouTube, which remained broadly the same for years until Google started offering 'channels' with professional content earlier this year, then rolled this into the site's 'new look'  in early December.","The move is another unusual shift in the name which has remained broadly the same for years until Google started offering channels with professional content earlier this year and rolled it into a new look in early December.","RD","Predicted Relationship: neutral with 78.97% confidence."
"The move is another unusual shift for YouTube, which remained broadly the same for years until Google started offering 'channels' with professional content earlier this year, then rolled this into the site's 'new look'  in early December.","The move is another not usual shift in YouTube which has remained broadly the same for years until Google started offering a channel earlier this year with professional content and rolled it into a new look in early December.","hypernym","Predicted Relationship: entailment with 99.67% confidence."
"The move is another unusual shift for YouTube, which remained broadly the same for years until Google started offering 'channels' with professional content earlier this year, then rolled this into the site's 'new look'  in early December.","The move is another not usual shift in YouTube which has remained broadly the same for years until Google started offering a channel earlier this year with professional content and did not roll it out a new look in early December.","polarity_negation","Predicted Relationship: contradiction with 99.86% confidence."
"The move is another unusual shift for YouTube, which remained broadly the same for years until Google started offering 'channels' with professional content earlier this year, then rolled this into the site's 'new look'  in early December.","The move is another not usual shift in YouTube which has remained broadly the same for years until Google started offering a channel earlier in the year with professional content and rolled it into a new look in early December.","RS","Predicted Relationship: entailment with 99.72% confidence."
"The move is another unusual shift for YouTube, which remained broadly the same for years until Google started offering 'channels' with professional content earlier this year, then rolled this into the site's 'new look'  in early December.","The move was another not usual shift in YouTube which changed broadly the same for years until Google started offering a channel earlier this year with professional content and rolled it into a new look in early December.","antonym","Predicted Relationship: entailment with 99.72% confidence."
"The 'competition' is a new, unfamiliar element - more akin to the apps and games on Facebook.","Competitors are a new unfamiliar element more like Facebook apps.","RD","Predicted Relationship: entailment with 99.81% confidence."
"The 'competition' is a new, unfamiliar element - more akin to the apps and games on Facebook.","Competitors are a new unfamiliar surround more like the apps and games on Facebook.","hypernym","Predicted Relationship: entailment with 99.84% confidence."
"The 'competition' is a new, unfamiliar element - more akin to the apps and games on Facebook.","Competitors are a new and unfamiliar element no more app and game than Facebook.","polarity_negation","Predicted Relationship: entailment with 80.87% confidence."
"The 'competition' is a new, unfamiliar element - more akin to the apps and games on Facebook.","The app company is a new and unfamiliar element more like a competitor game and app on facebook.","RS","Predicted Relationship: neutral with 83.83% confidence."
"The 'competition' is a new, unfamiliar element - more akin to the apps and games on Facebook.","Competitors are a new and unfamiliar element abstinently similar to apps and games on Facebook.","antonym","Predicted Relationship: entailment with 96.03% confidence."
"I killed her," he added and hung up.","He added "killed himself" and hung up.","RD","Predicted Relationship: contradiction with 99.68% confidence."
"I killed her," he added and hung up.","He added that he had killed her and hung up.","hypernym","Predicted Relationship: entailment with 99.94% confidence."
"I killed her," he added and hung up.","He added that he had killed her and didn't hang up.","polarity_negation","Predicted Relationship: contradiction with 99.93% confidence."
"I killed her," he added and hung up.","He added that he had killed her and hung up.","RS","Predicted Relationship: entailment with 99.94% confidence."
"I killed her," he added and hung up.","He subtracts the killing of her and hangs up.","antonym","Predicted Relationship: contradiction with 99.84% confidence."
"The phone call ended after less than a minute.","The phone call ended less than a minute later.","RD","Predicted Relationship: entailment with 99.84% confidence."
"The phone call ended after less than a minute.","The phone call ended less than a minute later.","hypernym","Predicted Relationship: entailment with 99.84% confidence."
"The phone call ended after less than a minute.","The phone call ended in less than a minute.","polarity_negation","Predicted Relationship: entailment with 99.66% confidence."
"The phone call ended after less than a minute.","The phone call ended less than a minute later.","RS","Predicted Relationship: entailment with 99.84% confidence."
"The phone call ended after less than a minute.","The phone call ended less than a minute later.","antonym","Predicted Relationship: entailment with 99.84% confidence."
"Another phone call was placed in July 2009 just days after Barthelemy disappeared.","Another phone call in 2009 just days after Barthelemy disappeared.","RD","Predicted Relationship: entailment with 99.76% confidence."
"Another phone call was placed in July 2009 just days after Barthelemy disappeared.","Another phone call in July 2009 just days after Barthelemy's end.","hypernym","Predicted Relationship: entailment with 50.01% confidence."
"Another phone call was placed in July 2009 just days after Barthelemy disappeared.","There was no phone call in July 2009 just days after Barthelemy disappeared.","polarity_negation","Predicted Relationship: contradiction with 99.95% confidence."
"Another phone call was placed in July 2009 just days after Barthelemy disappeared.","Another phone call in July 2009 just days after Barthelemy disappeared","RS","Predicted Relationship: entailment with 99.82% confidence."
"Another phone call was placed in July 2009 just days after Barthelemy disappeared.","Another phone call in July 2009 just days after Barthelemy disappeared.","antonym","Predicted Relationship: entailment with 99.85% confidence."
"It was the first of seven calls he made from Barthelemy's cell phone.","He called Barthelemy's cell phone for the first time among those calls.","RD","Predicted Relationship: entailment with 97.89% confidence."
"It was the first of seven calls he made from Barthelemy's cell phone.","He called Barthelemy's living-thing phone for the first of his seven calls.","hypernym","Predicted Relationship: contradiction with 89.52% confidence."
"It was the first of seven calls he made from Barthelemy's cell phone.","He called Barthelemy's cell phone for the first time not one of his seven.","polarity_negation","Predicted Relationship: contradiction with 94.33% confidence."
"It was the first of seven calls he made from Barthelemy's cell phone.","He called one of his cell phones the Barthelemy of his seven calls.","RS","Predicted Relationship: entailment with 80.34% confidence."
"It was the first of seven calls he made from Barthelemy's cell phone.","He called Barthelemy's cell phone for the first of seven calls.","antonym","Predicted Relationship: entailment with 99.55% confidence."
"Cohen said that in the phone call the unidentified male caller referred to Barthelemy as a "whore" in a short conversation with her then-15-year-old sister.","Cohen said in a phone call that an unidentified caller referred to Barthelemy as a "whore" during a short conversation with Barthelemy's then 15-year-old sister.","RD","Predicted Relationship: entailment with 99.72% confidence."
"Cohen said that in the phone call the unidentified male caller referred to Barthelemy as a "whore" in a short conversation with her then-15-year-old sister.","Cohen said in a phone call that an unidentified male called Barthelemy a "whore" during a short conversation with his then 15-year-old sister.","hypernym","Predicted Relationship: contradiction with 95.47% confidence."
"Cohen said that in the phone call the unidentified male caller referred to Barthelemy as a "whore" in a short conversation with her then-15-year-old sister.","Cohen said in a phone call that the male caller referred to Barthelemy as a "whore" in a short conversation with his then 15-year-old sister.","polarity_negation","Predicted Relationship: contradiction with 93.64% confidence."
"Cohen said that in the phone call the unidentified male caller referred to Barthelemy as a "whore" in a short conversation with her then-15-year-old sister.",""A male caller who was unidentified referred Cohen to a whore during a phone call in which he briefly conversed with his then 15-year-old sister" Barthelemy said.","RS","Predicted Relationship: contradiction with 99.62% confidence."
"Cohen said that in the phone call the unidentified male caller referred to Barthelemy as a "whore" in a short conversation with her then-15-year-old sister.","Cohen said in a phone call that an unidentified male caller referred to Barthelemy as a "whore" during a short conversation with Barthelemy's then-fifth-year-old brother.","antonym","Predicted Relationship: contradiction with 99.32% confidence."
"In the final call, the man described in graphic detail to the victim's sister what he had done sexually to Barthelemy, Cohen said.","In the final call the man described his sister in graphic detail what he said he did sexually to Barthelemy Cohen.","RD","Predicted Relationship: contradiction with 77.53% confidence."
"In the final call, the man described in graphic detail to the victim's sister what he had done sexually to Barthelemy, Cohen said.","In writing at the final call the man described what he had said to the victim's sister about what he had done sexually to Barthelemy Cohen.","hypernym","Predicted Relationship: contradiction with 98.29% confidence."
"In the final call, the man described in graphic detail to the victim's sister what he had done sexually to Barthelemy, Cohen said.","In the final call the man described the sexual actions he said he had done against Barthelemy Cohen as graphically detailed to the victim's sister.","polarity_negation","Predicted Relationship: entailment with 96.33% confidence."
"In the final call, the man described in graphic detail to the victim's sister what he had done sexually to Barthelemy, Cohen said.","In the final call the man described his sexual actions towards Barthelemy Cohen to his graphic sister in detail " a victim. "","RS","Predicted Relationship: entailment with 79.84% confidence."
"In the final call, the man described in graphic detail to the victim's sister what he had done sexually to Barthelemy, Cohen said.","In the final call the man described the sexual unification he said of Barthelemy Cohen to the victim's sister in graphic detail.","antonym","Predicted Relationship: entailment with 79.09% confidence."
"Barthelemy's mother and sister kept a journal of the calls that was turned over to police early in the investigation.","The mother and sister kept a call journal which was turned over to the police early in the investigation.","RD","Predicted Relationship: entailment with 99.89% confidence."
"Barthelemy's mother and sister kept a journal of the calls that was turned over to police early in the investigation.","The mother and sister of Barthelemy kept a call journal which was turned over to the police early in the investigation.","hypernym","Predicted Relationship: entailment with 99.93% confidence."
"Barthelemy's mother and sister kept a journal of the calls that was turned over to police early in the investigation.","The mother and sister of Barthelemy kept a call journal that was not turned over to the police until early in the investigation.","polarity_negation","Predicted Relationship: neutral with 94.19% confidence."
"Barthelemy's mother and sister kept a journal of the calls that was turned over to police early in the investigation.","The mother and sister of Barthelemy kept a police journal turned over early in the investigation to the police.","RS","Predicted Relationship: entailment with 86.27% confidence."
"Barthelemy's mother and sister kept a journal of the calls that was turned over to police early in the investigation.","The mother and brother of Barthelemy kept a call journal which was turned over to the police early in the investigation.","antonym","Predicted Relationship: contradiction with 99.71% confidence."
"The content of the calls could help police as they work to put together a profile of the suspected serial killer.","The call containment could help police work together to put together a profile of the killer suspect.","RD","Predicted Relationship: entailment with 97.54% confidence."
"The content of the calls could help police as they work to put together a profile of the suspected serial killer.","The call containment may provide police with work to put together a profile of a serial killer suspected.","hypernym","Predicted Relationship: entailment with 99.91% confidence."
"The content of the calls could help police as they work to put together a profile of the suspected serial killer.","The absence of a call containment could help the police work to put together a profile of a serial killer suspected.","polarity_negation","Predicted Relationship: contradiction with 99.25% confidence."
"The content of the calls could help police as they work to put together a profile of the suspected serial killer.","A suspect whose profile he worked with and put together with the police helped by the call's containment could have killed himself.","RS","Predicted Relationship: contradiction with 92.15% confidence."
"The content of the calls could help police as they work to put together a profile of the suspected serial killer.","The call containment may help police work to divest together a profile of a serial killer suspected.","antonym","Predicted Relationship: entailment with 99.91% confidence."
"Cohen described the man in the calls as "a calculating, stone-cold killer."","Cohen described the man on the call as a stone cold calculator.","RD","Predicted Relationship: contradiction with 69.44% confidence."
"Cohen described the man in the calls as "a calculating, stone-cold killer."","Cohen described the man on the call as a "kale-cold killer" who calculated.","hypernym","Predicted Relationship: entailment with 96.75% confidence."
"Cohen described the man in the calls as "a calculating, stone-cold killer."","The man on the call was described by Cohen as a stone cold killer who calculated.","polarity_negation","Predicted Relationship: entailment with 99.90% confidence."
"Cohen described the man in the calls as "a calculating, stone-cold killer."","Cohen described the man on the call as a stone cold-calculated killer.","RS","Predicted Relationship: entailment with 99.05% confidence."
"Cohen described the man in the calls as "a calculating, stone-cold killer."","Cohen described the woman on the call as a stone cold killer who calculated.","antonym","Predicted Relationship: contradiction with 99.21% confidence."
"He started to get good at this, and he's getting better at it."","He started getting good at this and he is getting better at it.","RD","Predicted Relationship: entailment with 99.93% confidence."
"He started to get good at this, and he's getting better at it."","He started getting better at this and got better at it.","hypernym","Predicted Relationship: entailment with 99.71% confidence."
"He started to get good at this, and he's getting better at it."","He started getting better at not this and got better at it.","polarity_negation","Predicted Relationship: contradiction with 93.47% confidence."
"He started to get good at this, and he's getting better at it."","He started getting better at this and got better at it.","RS","Predicted Relationship: entailment with 99.71% confidence."
"He started to get good at this, and he's getting better at it."","He started to get evil at this and was better at it.","antonym","Predicted Relationship: neutral with 94.42% confidence."
"Barthelemy was last seen alive in the Bronx Borough of New York and was later identified among three other bodies found on a quarter-mile stretch of waterfront property near Oak Beach, Long Island.","The last time Barthelemy lived was in Brooklyn Borough of New York and later identified as the other three bodies found on a stretch of waterfront property about 0.25 miles from Oak Beach Long.","RD","Predicted Relationship: contradiction with 99.78% confidence."
"Barthelemy was last seen alive in the Bronx Borough of New York and was later identified among three other bodies found on a quarter-mile stretch of waterfront property near Oak Beach, Long Island.","The last time Barthelemy lived was in Brooklyn Borough of New York and later identified as the other three bodies found in a stretch of city property 0.25 miles from Oak Beach Long Island.","hypernym","Predicted Relationship: contradiction with 99.84% confidence."
"Barthelemy was last seen alive in the Bronx Borough of New York and was later identified among three other bodies found on a quarter-mile stretch of waterfront property near Oak Beach, Long Island.","The last time Barthelemy lived was in Brooklyn Borough of New York and later identified as the other three bodies found on a stretch of waterfront property 0.25 miles from Oak Beach Long Island.","polarity_negation","Predicted Relationship: contradiction with 99.76% confidence."
"Barthelemy was last seen alive in the Bronx Borough of New York and was later identified among three other bodies found on a quarter-mile stretch of waterfront property near Oak Beach, Long Island.","The last time Barthelemy lived was in Brooklyn Borough of Long Island and later identified as the other three bodies found on a stretch of waterfront property 0.25 miles from Oak Beach Island New.","RS","Predicted Relationship: contradiction with 99.91% confidence."
"Barthelemy was last seen alive in the Bronx Borough of New York and was later identified among three other bodies found on a quarter-mile stretch of waterfront property near Oak Beach, Long Island.","The last time Barthelemy lived was in Brooklyn Borough of New York and later identified as the other three bodies found in a waterfront property shrink about 0.25 miles from Oak Beach Long Island.","antonym","Predicted Relationship: contradiction with 99.76% confidence."
"The other three bodies have since been identified as Maureen Brainard-Barnes, 25, of Norwich, Connecticut; Amber Lynn Costello, 27, of North Babylon, New York; and Megan Waterman, 22, of Scarborough, Maine.","The three bodies have been identified since by Maureen Brainard-Barnes 25 of Norwich Connecticut Amber Lynn Costello 27 of North Babylon New York and Megan Waterman 22 of Scarborough Maine.","RD","Predicted Relationship: entailment with 95.49% confidence."
"The other three bodies have since been identified as Maureen Brainard-Barnes, 25, of Norwich, Connecticut; Amber Lynn Costello, 27, of North Babylon, New York; and Megan Waterman, 22, of Scarborough, Maine.","The other three bodies have since been identified as Maureen Brainard-Barnes 25 of Norwich Connecticut Amber Lynn Costello 27 of North Babylon New York and Megan Waterman 22 of Scarborough Maine.","hypernym","Predicted Relationship: entailment with 80.25% confidence."
"The other three bodies have since been identified as Maureen Brainard-Barnes, 25, of Norwich, Connecticut; Amber Lynn Costello, 27, of North Babylon, New York; and Megan Waterman, 22, of Scarborough, Maine.","The other three bodies have since been identified as Maureen Brainard-Barnes 25 of Norwich Connecticut Amber Lynn Costello 27 of North Babylon New York and Megan Waterman 22 of Scarborough Massachusetts.","polarity_negation","Predicted Relationship: contradiction with 99.74% confidence."
"The other three bodies have since been identified as Maureen Brainard-Barnes, 25, of Norwich, Connecticut; Amber Lynn Costello, 27, of North Babylon, New York; and Megan Waterman, 22, of Scarborough, Maine.","The other three bodies have since been identified as Maureen Brainard-Barnes 25 of Norwich Connecticut and Lynn Costello Maine 27 of North Babylon New York and Megan Waterman 22 of Scarborough Amber.","RS","Predicted Relationship: contradiction with 99.35% confidence."
"The other three bodies have since been identified as Maureen Brainard-Barnes, 25, of Norwich, Connecticut; Amber Lynn Costello, 27, of North Babylon, New York; and Megan Waterman, 22, of Scarborough, Maine.","The same three bodies have since been identified as Maureen Brainard-Barnes 25 of Norwich Connecticut Amber Lynn Costello 27 of North Babylon New York and Megan Waterman 22 of Scarborough Maine.","antonym","Predicted Relationship: contradiction with 81.35% confidence."
"The remains of at least four other people have been found on Long Island but have not been identified in an investigation that stretches back to December.","At least four other people remain on Island but were not identified in an investigation stretching back to December.","RD","Predicted Relationship: entailment with 97.35% confidence."
"The remains of at least four other people have been found on Long Island but have not been identified in an investigation that stretches back to December.","The finding of at least four other people remaining on Long Island is within the ambit of an identification in an investigation that stretches back to December.","hypernym","Predicted Relationship: neutral with 78.92% confidence."
"The remains of at least four other people have been found on Long Island but have not been identified in an investigation that stretches back to December.","At least four other people remain but were not identified in an investigation stretching back to December.","polarity_negation","Predicted Relationship: entailment with 99.68% confidence."
"The remains of at least four other people have been found on Long Island but have not been identified in an investigation that stretches back to December.","At least 4 Long Islanders remain but were not identified in an investigation stretching back to December.","RS","Predicted Relationship: entailment with 77.82% confidence."
"The remains of at least four other people have been found on Long Island but have not been identified in an investigation that stretches back to December.","On Long Island at least four other people were found to have changed but they were not identified in an investigation that stretched back to December.","antonym","Predicted Relationship: entailment with 96.81% confidence."
"The grisly finds occurred as police searched for Shannan Gilbert, 24, who was last seen alive in May in the neighboring Gilgo Beach area.","The gruesome find came during a search for Shanna Gilbert 24 who last saw life in May in the neighboring Gilgo Beach area.","RD","Predicted Relationship: entailment with 99.95% confidence."
"The grisly finds occurred as police searched for Shannan Gilbert, 24, who was last seen alive in May in the neighboring Gilgo Beach area.","The gruesome find came during a police search for Shannain Gilbert 24 who last saw life in May in the neighboring Gilgo Beach area.","hypernym","Predicted Relationship: entailment with 99.95% confidence."
"The grisly finds occurred as police searched for Shannan Gilbert, 24, who was last seen alive in May in the neighboring Gilgo Beach area.","The gruesome find was not made during a police search for Shann Gilbert 24 who last saw life in May in the neighboring Gilgo Beach area.","polarity_negation","Predicted Relationship: contradiction with 99.87% confidence."
"The grisly finds occurred as police searched for Shannan Gilbert, 24, who was last seen alive in May in the neighboring Gilgo Beach area.","The gruesome find came during a police search for Shannan 24 who last saw life in May in the neighboring Gilgo Beach area.","RS","Predicted Relationship: entailment with 99.91% confidence."
"The grisly finds occurred as police searched for Shannan Gilbert, 24, who was last seen alive in May in the neighboring Gilgo Beach area.","The gruesome find came during a police search for Shannan Gilbert 24 who last saw him dead in May in the neighboring Gilgo Beach area.","antonym","Predicted Relationship: contradiction with 99.69% confidence."
"The massive search by police and federal agents in Suffolk and Nassau counties, where the human remains located so far have been found, comes two years after the alleged phone calls.","Two years after the alleged phone call the massive police and federal agents search of Suffolk where human remains have so far been found came from Nassau County.","RD","Predicted Relationship: entailment with 57.51% confidence."
"The massive search by police and federal agents in Suffolk and Nassau counties, where the human remains located so far have been found, comes two years after the alleged phone calls.","Two years after the alleged phone call the massive police and federal search of Suffolk where human remains have so far been found came after two years of massive police and cause searches in Nassau County.","hypernym","Predicted Relationship: neutral with 99.66% confidence."
"The massive search by police and federal agents in Suffolk and Nassau counties, where the human remains located so far have been found, comes two years after the alleged phone calls.","The massive search by police and federal agents for Suffolk where human remains have so far been found in Suffolk has not come two years after the alleged phone call.","polarity_negation","Predicted Relationship: contradiction with 99.68% confidence."
"The massive search by police and federal agents in Suffolk and Nassau counties, where the human remains located so far have been found, comes two years after the alleged phone calls.","Two years after a phone call to humans a massive search by police and federal agents in Suffolk where the remains of the alleged resale have so far been found in Nassau County came after a massive search by police and agents.","RS","Predicted Relationship: contradiction with 44.24% confidence."
"The massive search by police and federal agents in Suffolk and Nassau counties, where the human remains located so far have been found, comes two years after the alleged phone calls.","Two years after the alleged phone call the massive police and federal agents search of Suffolk where the remains of nonhumans have so far been found came from Nassau County.","antonym","Predicted Relationship: contradiction with 99.70% confidence."
"Police said in January that calls from Melissa Barthelemy's cell phone had been traced to midtown Manhattan, with the two last calls made from around Madison Square Garden and Times Square.","Police say Melissa Barthelemy's cell phone call was traced to midtown Manhattan from the last two calls around Square Garden and Times Square in January.","RD","Predicted Relationship: entailment with 99.62% confidence."
"Police said in January that calls from Melissa Barthelemy's cell phone had been traced to midtown Manhattan, with the two last calls made from around Madison Square Garden and Times Square.","Police say Melissa Barthelemy's cell phone call was traced to midtown Manhattan from the last two calls around Madison Square Garden and Times Square police said in January.","hypernym","Predicted Relationship: entailment with 99.82% confidence."
"Police said in January that calls from Melissa Barthelemy's cell phone had been traced to midtown Manhattan, with the two last calls made from around Madison Square Garden and Times Square.","","polarity_negation","Predicted Relationship: neutral with 99.95% confidence."
"Police said in January that calls from Melissa Barthelemy's cell phone had been traced to midtown Manhattan, with the two last calls made from around Madison Square Garden and Times Square.","Police say Melissa Barthelemy's cell phone call was traced to the last Midtown call in January from two calls around Madison Square Garden and Madison Square Garden police said.","RS","Predicted Relationship: contradiction with 87.85% confidence."
"Police said in January that calls from Melissa Barthelemy's cell phone had been traced to midtown Manhattan, with the two last calls made from around Madison Square Garden and Times Square.","Police say in January that a call from Melissa Barthelemy's cell phone was traced to midtown Manhattan from the first two calls around Madison Square Garden and Times Square.","antonym","Predicted Relationship: contradiction with 98.69% confidence."
"The caller hung up too quickly for authorities to pinpoint the exact locations of the calls, police said.","Police say the caller hung up so quickly that authorities could not pinpoint the exact location of the call.","RD","Predicted Relationship: entailment with 99.97% confidence."
"The caller hung up too quickly for authorities to pinpoint the exact locations of the calls, police said.","Police say the caller hung up too quickly for authorities to pinpoint exactly where the call was made.","hypernym","Predicted Relationship: entailment with 99.88% confidence."
"The caller hung up too quickly for authorities to pinpoint the exact locations of the calls, police said.","Police say the caller hung up too quickly that authorities cannot pinpoint the exact location of the call.","polarity_negation","Predicted Relationship: entailment with 99.96% confidence."
"The caller hung up too quickly for authorities to pinpoint the exact locations of the calls, police said.","The police hung up too quickly that the authorities could not pinpoint the exact location of the call the caller said.","RS","Predicted Relationship: contradiction with 97.48% confidence."
"The caller hung up too quickly for authorities to pinpoint the exact locations of the calls, police said.","Police say the caller hung up too quickly for the authorities to be able to pinpoint exactly where the call was made.","antonym","Predicted Relationship: entailment with 99.90% confidence."
"The victim's family has described the calls previously, but only recently revealed the admission of guilt.","The victim's family has previously described the victim but only recently revealed that they admitted guilt.","RD","Predicted Relationship: neutral with 87.58% confidence."
"The victim's family has described the calls previously, but only recently revealed the admission of guilt.","The victim's family has previously described the call but has recently revealed that they have admitted guilt.","hypernym","Predicted Relationship: entailment with 98.93% confidence."
"The victim's family has described the calls previously, but only recently revealed the admission of guilt.","The family of the unemployed victim has previously described the call but only recently revealed that they had admitted guilt.","polarity_negation","Predicted Relationship: neutral with 99.94% confidence."
"The victim's family has described the calls previously, but only recently revealed the admission of guilt.","The victim's family has previously described the call but only recently revealed that they had admitted guilt.","RS","Predicted Relationship: entailment with 98.76% confidence."
"The victim's family has described the calls previously, but only recently revealed the admission of guilt.","The victim's family has previously described the call but only recently revealed that they had admitted to being innocent.","antonym","Predicted Relationship: contradiction with 99.83% confidence."
"The four victims who have been identified were all women who advertised prostitution services on websites such as Craigslist, police have said.","All four victims identified were women advertising prostitution services on websites such as Craigslist the report said.","RD","Predicted Relationship: entailment with 89.88% confidence."
"The four victims who have been identified were all women who advertised prostitution services on websites such as Craigslist, police have said.","All four victims identified were women advertising prostitution services on websites such as Craigslist personnel said.","hypernym","Predicted Relationship: contradiction with 75.68% confidence."
"The four victims who have been identified were all women who advertised prostitution services on websites such as Craigslist, police have said.","Police said all four victims were identified as women who advertised prostitution services on websites such as Craigslist.","polarity_negation","Predicted Relationship: entailment with 99.90% confidence."
"The four victims who have been identified were all women who advertised prostitution services on websites such as Craigslist, police have said.","Police said all victims identified were women ad-versites of 4 services on Craigslist websites.","RS","Predicted Relationship: contradiction with 81.39% confidence."
"The four victims who have been identified were all women who advertised prostitution services on websites such as Craigslist, police have said.","Police said all four victims were identified as men who advertised prostitution services on websites such as Craigslist.","antonym","Predicted Relationship: contradiction with 99.91% confidence."
"Meanwhile, aviation teams flying over parts of Long Island had "identified a significant number of items that aren't natural for the area," said Nassau County Acting Police Commissioner Thomas Krumpter.","Meanwhile a team flying over parts of Long Island identified a significant number of items that are not natural in the area said Thomas Krummer the acting commissioner of Nassau County.","RD","Predicted Relationship: entailment with 98.84% confidence."
"Meanwhile, aviation teams flying over parts of Long Island had "identified a significant number of items that aren't natural for the area," said Nassau County Acting Police Commissioner Thomas Krumpter.","Meanwhile aviation teams flying over parts of Long Island identified a significant number of items that are not natural in the area said Thomas Krummer the acting Nassau County police commissioner.","hypernym","Predicted Relationship: entailment with 99.71% confidence."
"Meanwhile, aviation teams flying over parts of Long Island had "identified a significant number of items that aren't natural for the area," said Nassau County Acting Police Commissioner Thomas Krumpter.","Meanwhile aviation teams flying over parts of Long Island identified no significant numbers of items that are not natural in the area said Thomas Krummer the acting Nassau County police commissioner.","polarity_negation","Predicted Relationship: contradiction with 99.73% confidence."
"Meanwhile, aviation teams flying over parts of Long Island had "identified a significant number of items that aren't natural for the area," said Nassau County Acting Police Commissioner Thomas Krumpter.","Meanwhile a team flying over parts of Long Island aviation identified a significant number of items that are not natural in the area said Thomas Krummer the acting commissioner of Nassau County.","RS","Predicted Relationship: entailment with 98.93% confidence."
"Meanwhile, aviation teams flying over parts of Long Island had "identified a significant number of items that aren't natural for the area," said Nassau County Acting Police Commissioner Thomas Krumpter.","Meanwhile aviation teams flying over parts of Long Island identified a significant number of items that are not natural in the area said Thomas Krummer the acting Nassau County police commissioner.","antonym","Predicted Relationship: entailment with 99.71% confidence."
"But as of Friday, authorities had not uncovered any further human remains.","However as of Friday authorities have uncovered any further human remains.","RD","Predicted Relationship: entailment with 98.10% confidence."
"But as of Friday, authorities had not uncovered any further human remains.","However as of Friday authorities have not uncovered any further human beings.","hypernym","Predicted Relationship: entailment with 99.83% confidence."
"But as of Friday, authorities had not uncovered any further human remains.","However as of Friday authorities have not uncovered any further human remains.","polarity_negation","Predicted Relationship: entailment with 99.96% confidence."
"But as of Friday, authorities had not uncovered any further human remains.","However as of Friday no human beings had been uncovered by the authorities of any further remaining.","RS","Predicted Relationship: entailment with 99.93% confidence."
"But as of Friday, authorities had not uncovered any further human remains.","However as of Friday authorities have not uncovered any further human changes.","antonym","Predicted Relationship: entailment with 99.95% confidence."
"Earlier this week, police discovered skeletal remains -- including a human skull -- prompting the widening search.","Police earlier this week discovered remains of a skeleton including a human skull prompting a search.","RD","Predicted Relationship: entailment with 99.89% confidence."
"Earlier this week, police discovered skeletal remains -- including a human skull -- prompting the widening search.","Police earlier this week discovered remains of a skeleton including a human skull doing a widening search.","hypernym","Predicted Relationship: entailment with 93.04% confidence."
"Earlier this week, police discovered skeletal remains -- including a human skull -- prompting the widening search.","Police earlier this week discovered remains of a skeleton including a human skull prompting a widening search.","polarity_negation","Predicted Relationship: entailment with 99.93% confidence."
