Original Sentence,Modified Sentence,Modification Type,semantic_relationship
"Total casualty estimates over the years range from 23,000 to 80,000.","Casualty estimates over the years range from 23000 to 80000.","polarity_negation","Predicted Relationship: entailment with 99.48% confidence."
"Total casualty estimates over the years range from 23,000 to 80,000.","Estimates of totals over the years range from 23000 to 80000.","RS","Predicted Relationship: entailment with 98.46% confidence."
"Total casualty estimates over the years range from 23,000 to 80,000.","Casualty estimates over the years range from 23000 to 80000.","antonym","Predicted Relationship: entailment with 99.48% confidence."
"It was on January 14, 1997, that Sandra chatted to Diana as they sat on a dusty wall at the Neves Bendinha Orthopaedic Workshop on the outskirts of Luanda.","Sandra and Diana chatted on January 14 1997 as they sat on the dusty wall of the Bendinha Orthopedics Workshop on the outskirts of Luanda.","RD","Predicted Relationship: entailment with 99.87% confidence."
"It was on January 14, 1997, that Sandra chatted to Diana as they sat on a dusty wall at the Neves Bendinha Orthopaedic Workshop on the outskirts of Luanda.","Sandra and Diana chatted on January 14 1997 as they sat on the dusty wall of the Neves Bendinha Orthopaedics Workshop on the outskirts of Luanda.","hypernym","Predicted Relationship: entailment with 99.93% confidence."
"It was on January 14, 1997, that Sandra chatted to Diana as they sat on a dusty wall at the Neves Bendinha Orthopaedic Workshop on the outskirts of Luanda.","Sandra and Diana chatted on January 14 1997 while they sat on the dusty wall of the Neves Bendinha Orthopedics Workshop on the outskirts of Luanda.","polarity_negation","Predicted Relationship: entailment with 99.95% confidence."
"It was on January 14, 1997, that Sandra chatted to Diana as they sat on a dusty wall at the Neves Bendinha Orthopaedic Workshop on the outskirts of Luanda.","Sandra and Diana chatted on January 14 1997 while Luanda was sitting on the dusty wall of the Neves Bendinha Orthopaedics Workshop on the outskirts of their city.","RS","Predicted Relationship: contradiction with 89.60% confidence."
"It was on January 14, 1997, that Sandra chatted to Diana as they sat on a dusty wall at the Neves Bendinha Orthopaedic Workshop on the outskirts of Luanda.","Sandra and Diana chatted on January 14 1997 as they lurched on the dusty wall of the Neves Bendinha Orthopedics Workshop on the outskirts of Luanda.","antonym","Predicted Relationship: neutral with 66.20% confidence."
"Sandra recalled: ‘She stroked my face and told me lots of nice things including how she was looking forward to improving conditions in my country.’ Sandra got a prosthetic leg, but she shuns her current one – choosing instead to use crutches.","The face recalls her stroke and she told her a lot of nice things including looking forward to improving the condition in her country.","RD","Predicted Relationship: entailment with 90.06% confidence."
"Sandra recalled: ‘She stroked my face and told me lots of nice things including how she was looking forward to improving conditions in my country.’ Sandra got a prosthetic leg, but she shuns her current one – choosing instead to use crutches.","Sandra in the face recalls her stroke and telling her a lot of nice things to countenance as she looks forward to improving conditions in her country.","hypernym","Predicted Relationship: entailment with 96.71% confidence."
"Sandra recalled: ‘She stroked my face and told me lots of nice things including how she was looking forward to improving conditions in my country.’ Sandra got a prosthetic leg, but she shuns her current one – choosing instead to use crutches.","Sandra in the face recalls not having a stroke and telling her a lot of nice things including looking forward to improving conditions in her country.","polarity_negation","Predicted Relationship: neutral with 75.29% confidence."
"Sandra recalled: ‘She stroked my face and told me lots of nice things including how she was looking forward to improving conditions in my country.’ Sandra got a prosthetic leg, but she shuns her current one – choosing instead to use crutches.","","RS","Predicted Relationship: neutral with 99.81% confidence."
"Sandra recalled: ‘She stroked my face and told me lots of nice things including how she was looking forward to improving conditions in my country.’ Sandra got a prosthetic leg, but she shuns her current one – choosing instead to use crutches.","Sandra in the face recalls her stroke and telling her a lot of nice things including looking forward to improving conditions in her country.","antonym","Predicted Relationship: entailment with 87.73% confidence."
"She earns £130 a month writing letters for the local government, while her husband is in the military.","She earns PS130 a month writing to local government while in her husband's military.","RD","Predicted Relationship: contradiction with 86.77% confidence."
"She earns £130 a month writing letters for the local government, while her husband is in the military.","She earns PS130 a month by writing letters to local governments while in the military with her husband.","hypernym","Predicted Relationship: contradiction with 74.68% confidence."
"She earns £130 a month writing letters for the local government, while her husband is in the military.","She earns PS130 a month without writing a letter to the local government while her husband is in the military.","polarity_negation","Predicted Relationship: contradiction with 99.92% confidence."
"She earns £130 a month writing letters for the local government, while her husband is in the military.","She earned PS1 a month writing letters to local governments while in her husband's military.","RS","Predicted Relationship: contradiction with 99.85% confidence."
"She earns £130 a month writing letters for the local government, while her husband is in the military.","When her husband was unmilitary she earned PS130 a month writing letters to local governments.","antonym","Predicted Relationship: neutral with 65.65% confidence."
"They live in a 20ft x 40ft hut with a corrugated iron roof in Angola’s rural Lunda Sul province with their three children, aged four, six and eight, and Sandra’s 13-year-old sister.","In Luda Sul in rural Angola they lived with their three children aged 4 to 6 and 8 and their 13-year-old sister Sandra in a 20- to 40-foot hut with corrugated iron roof.","RD","Predicted Relationship: entailment with 97.27% confidence."
"They live in a 20ft x 40ft hut with a corrugated iron roof in Angola’s rural Lunda Sul province with their three children, aged four, six and eight, and Sandra’s 13-year-old sister.","In Luda Sul in rural Angola they lived with their three children aged 4 to 6 and 8 and their 13-year-old sister Sandra in a 20- to 40-foot hut with corrugated iron roof.","hypernym","Predicted Relationship: entailment with 97.27% confidence."
"They live in a 20ft x 40ft hut with a corrugated iron roof in Angola’s rural Lunda Sul province with their three children, aged four, six and eight, and Sandra’s 13-year-old sister.","In rural Luda Sul Angola they lived with their three children aged 4 to 6 and 8 and their 13-year-old sister Sandra in a 20-to-40-foot hut with corrugated iron roof.","polarity_negation","Predicted Relationship: entailment with 96.27% confidence."
"They live in a 20ft x 40ft hut with a corrugated iron roof in Angola’s rural Lunda Sul province with their three children, aged four, six and eight, and Sandra’s 13-year-old sister.","In rural Luda Sul Angola they lived with their three children aged 4 to 6 and 8 and their 20-year-old sister 13 in a hut of Sandra to 40 feet with corrugated iron roof.","RS","Predicted Relationship: contradiction with 85.79% confidence."
"They live in a 20ft x 40ft hut with a corrugated iron roof in Angola’s rural Lunda Sul province with their three children, aged four, six and eight, and Sandra’s 13-year-old sister.","In Luda Sul in rural Angola they lived with their three children aged 4 to 6 and 8 and their 13-year-old sister Sandra in a 20-to-40-foot hut with corrugated iron roof.","antonym","Predicted Relationship: entailment with 96.95% confidence."
"Inside, the photograph of Sandra and Diana takes pride of place on a wall.","The place is proud of the photos of Sandra and Diana inside.","RD","Predicted Relationship: entailment with 62.40% confidence."
"Inside, the photograph of Sandra and Diana takes pride of place on a wall.","The place on the wall is proud of the photos of Sandra and Diana on the inside.","hypernym","Predicted Relationship: entailment with 88.88% confidence."
"Inside, the photograph of Sandra and Diana takes pride of place on a wall.","The place on the wall is proud of the photos inside of Sandra and Diana.","polarity_negation","Predicted Relationship: entailment with 91.42% confidence."
"Inside, the photograph of Sandra and Diana takes pride of place on a wall.","The place on the wall is proud of the photos of Sandra and the inside of the house Diana.","RS","Predicted Relationship: neutral with 64.12% confidence."
"Inside, the photograph of Sandra and Diana takes pride of place on a wall.","The inside photographs of Sandra and Diana are humility in the walls.","antonym","Predicted Relationship: contradiction with 99.72% confidence."
"It is also used in schoolbooks in Angola, and Sandra is recognised wherever she goes because of it.","It was also used in Angola and so was Sandra who was recognized where she went.","RD","Predicted Relationship: entailment with 99.77% confidence."
"It is also used in schoolbooks in Angola, and Sandra is recognised wherever she goes because of it.","It was also used in the schoolbooks in Angola and so was Sandra where she went.","hypernym","Predicted Relationship: entailment with 99.78% confidence."
"It is also used in schoolbooks in Angola, and Sandra is recognised wherever she goes because of it.","It was also not used in the schoolbooks in Angola and so was Sandra where she went.","polarity_negation","Predicted Relationship: contradiction with 99.79% confidence."
"It is also used in schoolbooks in Angola, and Sandra is recognised wherever she goes because of it.","It was used in schoolbooks also in Angola and so was Sandra where she went.","RS","Predicted Relationship: entailment with 99.86% confidence."
"It is also used in schoolbooks in Angola, and Sandra is recognised wherever she goes because of it.","It was also used in the schoolbooks in Angola and so was Sandra who was recognized in the studio where she went.","antonym","Predicted Relationship: neutral with 99.74% confidence."
"She is looking forward to seeing the meeting recreated in the forthcoming film about Diana’s final years, starring Naomi Watts.","She looks forward to seeing the meeting recreated in a forthcoming film starring Naomi Watts about her final year.","RD","Predicted Relationship: entailment with 93.43% confidence."
"She is looking forward to seeing the meeting recreated in the forthcoming film about Diana’s final years, starring Naomi Watts.","She looks forward to seeing the meeting recreated in a forthcoming film starring Naomi Watts about Diana's final year.","hypernym","Predicted Relationship: entailment with 99.51% confidence."
"She is looking forward to seeing the meeting recreated in the forthcoming film about Diana’s final years, starring Naomi Watts.","She's not looking forward to seeing the meeting recreated in a forthcoming film starring Naomi Watts about Diana's final year.","polarity_negation","Predicted Relationship: contradiction with 99.74% confidence."
"She is looking forward to seeing the meeting recreated in the forthcoming film about Diana’s final years, starring Naomi Watts.","She looks forward to seeing Watts recreated in a forthcoming film about Diana's final year which stars Naomi Meet.","RS","Predicted Relationship: contradiction with 97.31% confidence."
"She is looking forward to seeing the meeting recreated in the forthcoming film about Diana’s final years, starring Naomi Watts.","Back to seeing the meeting recreated in a forthcoming film about Diana's final year starring Naomi Watts.","antonym","Predicted Relationship: entailment with 86.90% confidence."
"Jerry Springer had nothing but kind words to say about his former producer Jill Blackstone, who could be rearrested for the murder of her sister.","Jerry Springer said nothing but kind words to his former producer Blackstone who was possibly arrested for a rearrest in connection with the murder of his sister.","RD","Predicted Relationship: entailment with 98.38% confidence."
"Jerry Springer had nothing but kind words to say about his former producer Jill Blackstone, who could be rearrested for the murder of her sister.",""There's nothing but kind words" said Jerry Springer a former producer who was arrested for possibly murdering his sister in a rearrest.","hypernym","Predicted Relationship: entailment with 63.00% confidence."
"Jerry Springer had nothing but kind words to say about his former producer Jill Blackstone, who could be rearrested for the murder of her sister.","Jerry Springer said nothing but kind words to his former producer Jill Blackstone who was arrested for her incapacity in a rearrest for murdering his sister.","polarity_negation","Predicted Relationship: neutral with 95.36% confidence."
"Jerry Springer had nothing but kind words to say about his former producer Jill Blackstone, who could be rearrested for the murder of her sister.","Jerry Springer said the former kind words to his producer Jill Blackstone who was possibly arrested for a rearrest in connection with her sister's murder.","RS","Predicted Relationship: entailment with 98.86% confidence."
"Jerry Springer had nothing but kind words to say about his former producer Jill Blackstone, who could be rearrested for the murder of her sister.","Jerry Springer said nothing but kind words to his former producer Jill Blackstone who was possibly arrested for a rearrest murder of his sister.","antonym","Predicted Relationship: entailment with 98.84% confidence."
"The Hollywood producer was arrested for murder on Wednesday in Los Angeles but later released without charge over the death of her sister, Wendy, 49, who was found dead in the garage of the home they shared on Saturday, alongside their three dogs.","Hollywood producer was arrested Wednesday in Angels for murder but later released on no charges for the death of his sister Wendy 49 who was found dead in the garage of a home they shared on Saturday with three dogs.","RD","Predicted Relationship: contradiction with 59.56% confidence."
"The Hollywood producer was arrested for murder on Wednesday in Los Angeles but later released without charge over the death of her sister, Wendy, 49, who was found dead in the garage of the home they shared on Saturday, alongside their three dogs.","Hollywood producer was arrested Wednesday for murder in Los Angeles but later released without charge for the death of his sister Wendy 49 who was found dead in the garage of a home they shared on Saturday with three dogs.","hypernym","Predicted Relationship: contradiction with 93.19% confidence."
"The Hollywood producer was arrested for murder on Wednesday in Los Angeles but later released without charge over the death of her sister, Wendy, 49, who was found dead in the garage of the home they shared on Saturday, alongside their three dogs.","Hollywood producer was arrested Wednesday in Los Angeles for murder but later released without charge for the death of his sister Wendy 49 who was found dead in the garage of their shared home on Saturday with three dogs.","polarity_negation","Predicted Relationship: contradiction with 93.10% confidence."
"The Hollywood producer was arrested for murder on Wednesday in Los Angeles but later released without charge over the death of her sister, Wendy, 49, who was found dead in the garage of the home they shared on Saturday, alongside their three dogs.","Hollywood producer was arrested Wednesday in Los Angeles for murder but later released on no sister charges for the death of his wife Wendy 49 who was found dead in the garage of their shared home Saturday with three dogs.","RS","Predicted Relationship: contradiction with 99.70% confidence."
"The Hollywood producer was arrested for murder on Wednesday in Los Angeles but later released without charge over the death of her sister, Wendy, 49, who was found dead in the garage of the home they shared on Saturday, alongside their three dogs.","Hollywood producer was arrested Wednesday in Los Angeles for murder but later released on no charges for the birth of his sister Wendy 49 who was found dead in the garage of a home they shared on Saturday with three dogs.","antonym","Predicted Relationship: contradiction with 99.86% confidence."
"She was one of our producers and a very good one.","She was one of the producers and very good.","RD","Predicted Relationship: entailment with 99.93% confidence."
"She was one of our producers and a very good one.","She was added to our producers and very good.","hypernym","Predicted Relationship: neutral with 77.85% confidence."
"She was one of our producers and a very good one.","She's one of our producers and not very good.","polarity_negation","Predicted Relationship: contradiction with 99.85% confidence."
"She was one of our producers and a very good one.","She was one of our very best producers.","RS","Predicted Relationship: neutral with 89.13% confidence."
"She was one of our producers and a very good one.","She was excluded from our producers and very good.","antonym","Predicted Relationship: contradiction with 99.89% confidence."
"The investigation is still active and the police are looking for a murderer,' he said.","The investigation is still ongoing and the police are looking for the murderer the police said.","RD","Predicted Relationship: neutral with 95.86% confidence."
"The investigation is still active and the police are looking for a murderer,' he said.","He said the investigation process was still ongoing and the police were looking for the murderer.","hypernym","Predicted Relationship: entailment with 99.92% confidence."
"The investigation is still active and the police are looking for a murderer,' he said.","He said the investigation was still ongoing and that the police were not looking for the murderer.","polarity_negation","Predicted Relationship: contradiction with 99.82% confidence."
"The investigation is still active and the police are looking for a murderer,' he said.","He said the investigation was still ongoing and the police were looking for the murderer.","RS","Predicted Relationship: entailment with 99.96% confidence."
"The investigation is still active and the police are looking for a murderer,' he said.","He said the investigation was still ongoing and the police backed the murderer.","antonym","Predicted Relationship: contradiction with 99.84% confidence."
"Asked if the police could re-arrest Jill, officer Madison said he had no further information at this time.",""We have no information this time" said Jackson an officer who asked whether the police could arrest Jill again.","RD","Predicted Relationship: contradiction with 99.25% confidence."
"Asked if the police could re-arrest Jill, officer Madison said he had no further information at this time.",""In this  we have no further information" said Officer Madison who asked whether the police could arrest Jill again.","hypernym","Predicted Relationship: entailment with 99.68% confidence."
"Asked if the police could re-arrest Jill, officer Madison said he had no further information at this time.",""We have no further information this time" said Jackson an officer who asked whether the police could arrest Jill again.","polarity_negation","Predicted Relationship: contradiction with 99.54% confidence."
"Asked if the police could re-arrest Jill, officer Madison said he had no further information at this time.",""We have no further information at this time" said Jackson an officer who asked whether the police could arrest Jill again.","RS","Predicted Relationship: contradiction with 99.60% confidence."
"Asked if the police could re-arrest Jill, officer Madison said he had no further information at this time.","Refused officer Madison who asked whether the police could arrest Jill again said the police had no further information this time.","antonym","Predicted Relationship: entailment with 99.53% confidence."
"Arrested: Jill Blackstone, a former producer on Jerry Springer, was taken into custody by the LAPD in connection with the death of her sister, Wendy Blackstone.","Jerry Springer's former producer Blackstone was arrested and taken into custody by the LAPD in connection with his sister's death.","RD","Predicted Relationship: contradiction with 97.98% confidence."
"Arrested: Jill Blackstone, a former producer on Jerry Springer, was taken into custody by the LAPD in connection with the death of her sister, Wendy Blackstone.","Jill Blackstone the former producer of Jerry Springer was arrested and taken into custody by the LAPD in connection with the death of her miss Wendy Blackstone.","hypernym","Predicted Relationship: entailment with 82.36% confidence."
"Arrested: Jill Blackstone, a former producer on Jerry Springer, was taken into custody by the LAPD in connection with the death of her sister, Wendy Blackstone.","Jill Blackstone the former producer of Jerry Springer was arrested and taken into custody by the LAPD in connection with the death of her sister Wendy Blackstone.","polarity_negation","Predicted Relationship: entailment with 99.89% confidence."
"Arrested: Jill Blackstone, a former producer on Jerry Springer, was taken into custody by the LAPD in connection with the death of her sister, Wendy Blackstone.","Jill Blackstone the former producer of Jerry Springer was arrested and taken into custody by the LAPD's Wendy in connection with the death of his sister by the police.","RS","Predicted Relationship: contradiction with 98.63% confidence."
"Arrested: Jill Blackstone, a former producer on Jerry Springer, was taken into custody by the LAPD in connection with the death of her sister, Wendy Blackstone.","Jill Blackstone the former producer of Jerry Springer was arrested and taken into custody by the LAPD in connection with the birth of her sister Wendy Blackstone.","antonym","Predicted Relationship: contradiction with 99.80% confidence."
"Neighbors say it was a suicide pact gone wrong .","Neighbors say it's a pact that goes wrong.","RD","Predicted Relationship: entailment with 98.28% confidence."
"Neighbors say it was a suicide pact gone wrong .","Neighbors say it was a suicide pact that went incorrect.","hypernym","Predicted Relationship: entailment with 99.84% confidence."
"Neighbors say it was a suicide pact gone wrong .","Neighbors say it's not a suicide pact that went wrong.","polarity_negation","Predicted Relationship: contradiction with 99.42% confidence."
"Neighbors say it was a suicide pact gone wrong .",""It was a wrong pact going to suicide" neighbor said.","RS","Predicted Relationship: entailment with 95.28% confidence."
"Neighbors say it was a suicide pact gone wrong .","Neighbors said it was a suicide pact that went correct.","antonym","Predicted Relationship: contradiction with 99.20% confidence."
"Scene: Police were called to the Studio City home of Jill Blackstone on Monday, after she reported finding her sister and three dogs dead in the garage .","The scene was called Monday when police called to Jill Blackstone's home in Studio City after she reported finding her husband and three dead dogs in the garage.","RD","Predicted Relationship: contradiction with 99.01% confidence."
"Scene: Police were called to the Studio City home of Jill Blackstone on Monday, after she reported finding her sister and three dogs dead in the garage .","Photos from the police call Monday at Jill Blackstone's home in Studio City after she reported her sister and three dead dogs being found in the garage.","hypernym","Predicted Relationship: entailment with 53.69% confidence."
"Scene: Police were called to the Studio City home of Jill Blackstone on Monday, after she reported finding her sister and three dogs dead in the garage .","No scene was called Monday when police called to Jill Blackstone's home in Studio City after she reported her sister and three dead dogs in the garage.","polarity_negation","Predicted Relationship: contradiction with 45.76% confidence."
"Scene: Police were called to the Studio City home of Jill Blackstone on Monday, after she reported finding her sister and three dogs dead in the garage .","The scene was called on Wednesday when police called to Blackstone's home in Studio City after he reported his sister and three dead dogs being found in the garage.","RS","Predicted Relationship: contradiction with 99.73% confidence."
"Scene: Police were called to the Studio City home of Jill Blackstone on Monday, after she reported finding her sister and three dogs dead in the garage .","The scene was called Monday when police called to Jill Blackstone's home in Studio City after she reported she found her sister and three dead dogs in the garage.","antonym","Predicted Relationship: entailment with 99.29% confidence."
"Stephanie’s husband, Dennis, 68, added: ‘Around 4pm they brought Jill out and she was conscious and she was sitting up, but they didn’t bring anyone else out.",""Jill was brought out around 4 o clock conscious sitting up" Dennis 68 Stephanie's husband added.","RD","Predicted Relationship: entailment with 99.83% confidence."
"Stephanie’s husband, Dennis, 68, added: ‘Around 4pm they brought Jill out and she was conscious and she was sitting up, but they didn’t bring anyone else out.",""They brought Jill out around 4 o'clock she was conscious and she was sitting up" Dennis 68 Stephanie's husband added.","hypernym","Predicted Relationship: entailment with 99.85% confidence."
"Stephanie’s husband, Dennis, 68, added: ‘Around 4pm they brought Jill out and she was conscious and she was sitting up, but they didn’t bring anyone else out.","Dennis 68 the husband of Stephanie added: "They brought Jill out around 4 o'clock she was conscious and sitting up.","polarity_negation","Predicted Relationship: entailment with 99.86% confidence."
"Stephanie’s husband, Dennis, 68, added: ‘Around 4pm they brought Jill out and she was conscious and she was sitting up, but they didn’t bring anyone else out.",""They brought Stephanie out around 4 o clock she was conscious and sitting up" added Dennis 68 Jill's husband.","RS","Predicted Relationship: contradiction with 99.83% confidence."
"Stephanie’s husband, Dennis, 68, added: ‘Around 4pm they brought Jill out and she was conscious and she was sitting up, but they didn’t bring anyone else out.",""They brought Jill out around 4 o'clock she was conscious and she was sitting up" Dennis 68 Stephanie's husband added.","antonym","Predicted Relationship: entailment with 99.85% confidence."
"To make matters worse the sisters were facing being forced out of their home in the San Fernando Valley area  by developers.","The sister faced developer force her out of her home in Fernando Valley which made matters worse.","RD","Predicted Relationship: entailment with 99.86% confidence."
"To make matters worse the sisters were facing being forced out of their home in the San Fernando Valley area  by developers.","The sister faced development forces to force her out of her living accommodations in San Francisco Valley which made matters worse.","hypernym","Predicted Relationship: entailment with 98.77% confidence."
"To make matters worse the sisters were facing being forced out of their home in the San Fernando Valley area  by developers.","The sister faced developer force her out of her home in San Francisco Valley which made matters no worse.","polarity_negation","Predicted Relationship: contradiction with 99.87% confidence."
"To make matters worse the sisters were facing being forced out of their home in the San Fernando Valley area  by developers.","The matter is facing developer force out of their home in San Francisco Valley which makes the sister worse.","RS","Predicted Relationship: contradiction with 72.51% confidence."
"To make matters worse the sisters were facing being forced out of their home in the San Fernando Valley area  by developers.","The brother faced developer force him out of his home in San Francisco Valley which made matters worse.","antonym","Predicted Relationship: contradiction with 99.96% confidence."
"Neighbors exclusively told Daily Mail Online said they heard through the police that Wendy had died by asphyxiation and were led to believe the incident had been an attempted double suicide, possibly by trying to poison themselves with fumes from their car.","Wendy's neighbor told the Daily Mail Online exclusively that she heard from the police that she had died of asphyxiation and led them to believe the incident was a double suicide attempt by trying to poison her with the fumes from her car.","RD","Predicted Relationship: entailment with 78.76% confidence."
"Neighbors exclusively told Daily Mail Online said they heard through the police that Wendy had died by asphyxiation and were led to believe the incident had been an attempted double suicide, possibly by trying to poison themselves with fumes from their car.","Wendy's neighbor told Daily Mail Online exclusively that she heard from the police that she had died of asphyxiation and that the hearing led them to believe the incident was an attempted double killer possibly trying to poison her with the fumes from her car.","hypernym","Predicted Relationship: contradiction with 99.82% confidence."
"Neighbors exclusively told Daily Mail Online said they heard through the police that Wendy had died by asphyxiation and were led to believe the incident had been an attempted double suicide, possibly by trying to poison themselves with fumes from their car.","Wendy's neighbor who was not told the Daily Mail Online exclusively that she heard from the police that she had died of asphyxiation and led them to believe the incident was a double attempt at suicide possibly by trying to poison her with the fumes of her car.","polarity_negation","Predicted Relationship: contradiction with 99.25% confidence."
"Neighbors exclusively told Daily Mail Online said they heard through the police that Wendy had died by asphyxiation and were led to believe the incident had been an attempted double suicide, possibly by trying to poison themselves with fumes from their car.","In an attempt at the Daily Mail Online Wendy's neighbor told the police she heard her death from asphyxiation and led them to believe the incident was exclusive suicide by trying to poison her with the fumes of her car.","RS","Predicted Relationship: contradiction with 99.12% confidence."
"Neighbors exclusively told Daily Mail Online said they heard through the police that Wendy had died by asphyxiation and were led to believe the incident had been an attempted double suicide, possibly by trying to poison themselves with fumes from their car.","Wendy's neighbor told Daily Mail Online exclusively that she heard from the police that she had died of asphyxiation and led them to believe the incident was a single attempt at suicide in which she could have tried to poison her with the fumes from her car.","antonym","Predicted Relationship: contradiction with 99.15% confidence."
"Stephanie Cohen, 60, who lives across the street from the sisters said: ‘The police were here for 12 to 14 hours on Saturday.","Stephanie Cohen a year old who lives across the street from the sisters said police here Saturday were here for 12-14 hours.","RD","Predicted Relationship: contradiction with 95.85% confidence."
"Stephanie Cohen, 60, who lives across the street from the sisters said: ‘The police were here for 12 to 14 hours on Saturday.","Stephanie Cohen 60 who lives across the street from the sisters said police here Saturday were here for 12-14 hours.","hypernym","Predicted Relationship: entailment with 99.85% confidence."
"Stephanie Cohen, 60, who lives across the street from the sisters said: ‘The police were here for 12 to 14 hours on Saturday.","Stephanie Cohen 60 who lives across the street from the sisters said police were here Saturday for no more than 12-14 hours.","polarity_negation","Predicted Relationship: entailment with 99.34% confidence."
"Stephanie Cohen, 60, who lives across the street from the sisters said: ‘The police were here for 12 to 14 hours on Saturday.","Stephanie Cohen 60 who lives across the street from the sisters said police here Saturday were here for 12-14 hours.","RS","Predicted Relationship: entailment with 99.85% confidence."
"Stephanie Cohen, 60, who lives across the street from the sisters said: ‘The police were here for 12 to 14 hours on Saturday.","Stephanie Cohen 60 who was dead across the street from the sisters said police here Saturday were here for 12-14 hours.","antonym","Predicted Relationship: contradiction with 82.85% confidence."
"We were told they were investigating a double suicide, an attempt, and one of the people died.’ On Wednesday numerous signs were posted on the property saying it had been marked for demolition.","We were told they were investigating an attempted suicide and one of them died.","RD","Predicted Relationship: entailment with 99.47% confidence."
"We were told they were investigating a double suicide, an attempt, and one of the people died.’ On Wednesday numerous signs were posted on the property saying it had been marked for demolition.","We were told they were investigating an attempted double suicide and that one person was considered dead.","hypernym","Predicted Relationship: entailment with 99.32% confidence."
"We were told they were investigating a double suicide, an attempt, and one of the people died.’ On Wednesday numerous signs were posted on the property saying it had been marked for demolition.","Tell us they are investigating an attempted double suicide and not one of them has died.","polarity_negation","Predicted Relationship: contradiction with 99.98% confidence."
"We were told they were investigating a double suicide, an attempt, and one of the people died.’ On Wednesday numerous signs were posted on the property saying it had been marked for demolition.","They were told to investigate a double suicide and that one of them was the one who died.","RS","Predicted Relationship: entailment with 99.65% confidence."
"We were told they were investigating a double suicide, an attempt, and one of the people died.’ On Wednesday numerous signs were posted on the property saying it had been marked for demolition.","They were told to investigate the attempted univalent suicide and that one of them died.","antonym","Predicted Relationship: contradiction with 99.96% confidence."
"Stephanie added: ‘They were having a hard time finding a new home because the sister that died was very ill - she couldn’t see, she couldn’t hear, she was housebound, she was very ill.","Stephanie added: "They're hard to find a new home because my sister who is dead is ill and can't see and hear her bound in the house.","RD","Predicted Relationship: entailment with 97.29% confidence."
"Stephanie added: ‘They were having a hard time finding a new home because the sister that died was very ill - she couldn’t see, she couldn’t hear, she was housebound, she was very ill.","Stephanie added: "They're having a hard time finding a new home because my sister who died was very ill and could not see and hear her bound in the house.","hypernym","Predicted Relationship: entailment with 96.68% confidence."
"Stephanie added: ‘They were having a hard time finding a new home because the sister that died was very ill - she couldn’t see, she couldn’t hear, she was housebound, she was very ill.","Stephanie added: "They're having a hard time finding a new home because my sister who is not my sister is very ill and can't see and hear her bound in the house.","polarity_negation","Predicted Relationship: contradiction with 98.81% confidence."
"Stephanie added: ‘They were having a hard time finding a new home because the sister that died was very ill - she couldn’t see, she couldn’t hear, she was housebound, she was very ill.","They added: "Stephanie was very ill with her sister who died so it was hard to find a new home she could not see and heard her bound in the house.","RS","Predicted Relationship: entailment with 67.57% confidence."
"Stephanie added: ‘They were having a hard time finding a new home because the sister that died was very ill - she couldn’t see, she couldn’t hear, she was housebound, she was very ill.","Stephanie added: "They're having a hard time finding a new home because my sister who died was very ill and could not see and hear her unbound from the house.","antonym","Predicted Relationship: entailment with 99.54% confidence."
"So she needed to find a house that could accommodate her sister with the illness and the dogs.","So she needed to find a house to accommodate her ill sister and dog.","RD","Predicted Relationship: entailment with 99.78% confidence."
"So she needed to find a house that could accommodate her sister with the illness and the dogs.","So she needs to judge a house that can accommodate her ill sister and dog.","hypernym","Predicted Relationship: entailment with 91.41% confidence."
"So she needed to find a house that could accommodate her sister with the illness and the dogs.","So she needed to find a house that could accommodate her ill sister and dog.","polarity_negation","Predicted Relationship: entailment with 99.65% confidence."
"So she needed to find a house that could accommodate her sister with the illness and the dogs.","So she needed to find a house to accommodate her ill sister and dog.","RS","Predicted Relationship: entailment with 99.78% confidence."
"So she needed to find a house that could accommodate her sister with the illness and the dogs.","So she needed to find a house that could disobey her ill sister and dog.","antonym","Predicted Relationship: contradiction with 99.34% confidence."
"Evidently the pressure was intense on them, but nobody expected this to happen.’ According to TMZ, Jill was the one to call police, who subsequently arrested her after they concluded a suicide note reportedly left by her sister had actually been written by her.","Pressure on them is evident but not expected.","RD","Predicted Relationship: entailment with 99.79% confidence."
"Evidently the pressure was intense on them, but nobody expected this to happen.’ According to TMZ, Jill was the one to call police, who subsequently arrested her after they concluded a suicide note reportedly left by her sister had actually been written by her.","They are under patently intense pressure but nobody expects that to happen.","hypernym","Predicted Relationship: entailment with 99.80% confidence."
"Evidently the pressure was intense on them, but nobody expected this to happen.’ According to TMZ, Jill was the one to call police, who subsequently arrested her after they concluded a suicide note reportedly left by her sister had actually been written by her.","Pressure on them is evident but nobody expects it.","polarity_negation","Predicted Relationship: entailment with 99.74% confidence."
"Evidently the pressure was intense on them, but nobody expected this to happen.’ According to TMZ, Jill was the one to call police, who subsequently arrested her after they concluded a suicide note reportedly left by her sister had actually been written by her.","Pressure on them is intense but apparently nobody expects it.","RS","Predicted Relationship: entailment with 99.78% confidence."
"Evidently the pressure was intense on them, but nobody expected this to happen.’ According to TMZ, Jill was the one to call police, who subsequently arrested her after they concluded a suicide note reportedly left by her sister had actually been written by her.","Pressure on them is evidently mild but nobody expects it.","antonym","Predicted Relationship: contradiction with 99.91% confidence."
